Module	SubArea	Screen	RelativePath	Category	Complexity	Score	LegacyBucket	AspxLoc	VbLoc	Controls	Grids	Inputs	Buttons	ProcCount	Writes	ClientAssets	MigratedTo	Procs
RetailBanking		FailedSweepInProcess.aspx	RetailBanking/FailedSweepInProcess.aspx	Batch / Process	Medium	5.9	Medium	151	309	31	1	3	4	3	yes			pr_g_getconsbranches;pr_x_getfailfdsweepin;pr_x_sweepintransaction
RetailBanking		FDLienDetails.aspx	RetailBanking/FDLienDetails.aspx	Search / List / Inquiry	Simple	2.39	Medium	102	64	14	1	1	0	1				pr_g_getfdlieneaccount
RetailBanking		FDPrint.aspx	RetailBanking/FDPrint.aspx	Client-rendered / Other	Simple	0.35	Medium	54	34	3	0	0	2	0				
RetailBanking		fi.aspx	RetailBanking/fi.aspx	Client-rendered / Other	Simple	2.35	Medium	20	136	6	0	0	1	2				pr_b_gethhdfile;pr_hhu_process
RetailBanking		g_AllowDebitTransactionAccountHeads.aspx	RetailBanking/g_AllowDebitTransactionAccountHeads.aspx	Transaction / Entry	Medium	5.61	Complex	98	608	19	1	4	4	0	yes			
RetailBanking		g_ClientDocRcvdStatus.aspx	RetailBanking/g_ClientDocRcvdStatus.aspx	Transaction / Entry	Simple	3.38	Medium	115	441	11	0	2	2	0	yes			
RetailBanking		g_CustomerDetailView.aspx	RetailBanking/g_CustomerDetailView.aspx	Search / List / Inquiry	Medium	7.8	Medium	230	420	25	2	4	3	4				pr_x_getexemptedclientlist;pr_x_getglobalaccount;pr_x_getglobalclient;pr_x_getglobalclientgaurdian
RetailBanking		g_CustomerDetailView_v1.aspx	RetailBanking/g_CustomerDetailView_v1.aspx	Search / List / Inquiry	Medium	6.65	Medium	268	314	29	2	6	3	3				pr_x_getglobalaccount;pr_x_getglobalclientgaurdianjs;pr_x_getglobalclientjs
RetailBanking		g_FundDistributionAverage.aspx	RetailBanking/g_FundDistributionAverage.aspx	CRUD master	Complex	13.2	Medium	308	1296	29	2	7	5	3	yes			pr_g_getfunddistribution;pr_g_getfunddistributionavgdetails;pr_g_getfundretainedsurplus
RetailBanking		g_IfscDetailView.aspx	RetailBanking/g_IfscDetailView.aspx	Search / List / Inquiry	Simple	3.1	Medium	184	147	18	1	5	3	1				pr_ft_getifsccodedetails
RetailBanking		GoldLoanReceipt.aspx	RetailBanking/GoldLoanReceipt.aspx	Transaction / Entry	Simple	3.71	Medium	77	407	10	0	2	1	1				pr_c_getgoldloanreceipt
RetailBanking		k_LockerExpiryLetterTemplate.aspx	RetailBanking/k_LockerExpiryLetterTemplate.aspx	CRUD master	Medium	5.1	Medium	154	513	22	1	3	7	0	yes			
RetailBanking		LedgerNullifyContra.aspx	RetailBanking/LedgerNullifyContra.aspx	CRUD master	Medium	9.19	Medium	255	707	42	2	2	5	2	yes			pr_sb_getledgeretries;pr_x_getledgeretries
RetailBanking		LienNotationRelease.aspx	RetailBanking/LienNotationRelease.aspx	CRUD master	Complex	13.64	Medium	157	1158	33	2	1	7	5	yes			pr_c_savefdlieninfolog;pr_g_getfdlieneaccount;pr_x_atmchargespostingdebit;pr_x_saveliennotificationrelease;pr_x_sb_getliennotificationreleasedetail
RetailBanking		LNCCAutoIntAccrualUpdate.aspx	RetailBanking/LNCCAutoIntAccrualUpdate.aspx	CRUD master	Medium	8.19	Medium	303	437	42	3	3	3	2	yes			pr_c_autoaccrualupdate;pr_c_getlnccautoaccrualdata
RetailBanking		LoanAndAdvances.aspx	RetailBanking/LoanAndAdvances.aspx	CRUD master	Medium	10.38	Medium	241	873	49	1	2	7	3	yes			pr_c_loaninterestcalculation;pr_c_loaninterestposting;pr_x_getloanproducts
RetailBanking		LoanDisbursmentDebitCharges.aspx	RetailBanking/LoanDisbursmentDebitCharges.aspx	CRUD master	Complex	22.58	Medium	431	1899	98	3	7	15	6	yes			pr_b_getchargesamount;pr_c_loanrepayment;pr_x_calculationofservicetaxcommon;pr_x_ccodaccopencharges;pr_x_getccodaccopencharges;pr_x_sb_getccodaccopencharges
RetailBanking		LoanInterestUpdation.aspx	RetailBanking/LoanInterestUpdation.aspx	CRUD master	Complex	20.09	Medium	278	2222	52	1	9	2	4	yes			pr_b_getfromaccountnumber;pr_b_gettoaccountnumber;pr_c_lnirschchange;pr_x_bulkintrateupdate
RetailBanking		LoanProductDetail.aspx	RetailBanking/LoanProductDetail.aspx	Search / List / Inquiry	Medium	5.12	Medium	155	210	23	2	0	0	2				pr_x_getloanproductsdetail;pr_x_getloanproductsdetail_v1
RetailBanking		loanRepayment.aspx	RetailBanking/loanRepayment.aspx	Transaction / Entry	Complex	113.68	Medium	1306	12540	267	7	33	31	23	yes			pr_b_checkacctdependency;pr_b_getloanrepaymentcharges;pr_b_ispannoexists;pr_c_ccintproductcalculationwithlimit;pr_c_loaninterestcalculation;pr_g_applypigmynewtheme;pr_x_calculationofservicetaxcommon;pr_x_deletecashierscrolltransaction;pr_x_getaccountdetails;pr_x_getclientincomedetails;pr_x_getlienaccountbyloanaccountid;pr_x_getlnccclosuredata;pr_x_getloanchargesdue;pr_x_getrsqdailydepositclientaccountnumber;pr_x_loancrpayment;pr_x_loancrpaymentpassing;pr_x_loanrepaymenttransaction;pr_x_loanrepaymenttransactionpost;pr_x_loanrepayrebatcalc;pr_x_loanrepothertrans;pr_x_sb_getloanrepaymenttran;pr_x_splitreceiptamt;pr_x_transactionvalidate
RetailBanking		LosConfiguration.aspx	RetailBanking/LosConfiguration.aspx	CRUD master	Complex	41.5	Medium	1136	2211	279	18	26	6	2	yes			pr_p_savelosconfiguration;pr_p_sb_getlosconfiguration
RetailBanking		maturedButNotPaid.aspx	RetailBanking/maturedButNotPaid.aspx	Search / List / Inquiry	Medium	6.55	Medium	81	485	18	1	1	3	3				pr_d_getmatddepositbutnotpaid;pr_d_getmatureddepositbutnotpaid;pr_x_getmatbutnotpaidhead
RetailBanking		mBank_LimitConfig.aspx	RetailBanking/mBank_LimitConfig.aspx	CRUD master	Medium	9.91	Medium	140	653	29	1	5	9	6	yes			pr_mbank_generate_limitconfig_otp;pr_mbank_limitconfig;pr_mbank_limitconfig_caller;pr_mbank_sb_limitconfig;pr_mbank_verify_limitconfig_otp;pr_x_scrollsave
RetailBanking		mbank_upicoll_qr_sound_Terminal.aspx	RetailBanking/mbank_upicoll_qr_sound_Terminal.aspx	Transaction / Entry	Medium	4.38	Medium	98	411	11	0	2	2	2	yes			pr_g_getconsbranches;pr_x_getaccounts
RetailBanking		mbankUPICollManual.aspx	RetailBanking/mbankUPICollManual.aspx	Search / List / Inquiry	Medium	4.31	Medium	122	178	28	1	1	3	2				pr_x_getmbankupicollmanual;pr_x_mbankupicollmanualprocess
RetailBanking		mBankUPIColQRPrint.aspx	RetailBanking/mBankUPIColQRPrint.aspx	Report	Report	9.64	Medium	115	924	27	0	2	4	4	yes			pr_g_getconsbranches;pr_mbank_upicolqrprint;pr_mbankupicolqrprint;pr_x_r_mbankupicolqrprint
RetailBanking		MemberSharedLedger.aspx	RetailBanking/MemberSharedLedger.aspx	Search / List / Inquiry	Medium	4.07	Medium	107	215	16	1	1	1	2				pr_sh_getledger;pr_sh_getmemberno
RetailBanking		MinorTurnMajorLetterTemplate.aspx	RetailBanking/MinorTurnMajorLetterTemplate.aspx	CRUD master	Medium	5.58	Medium	130	501	21	1	3	7	1	yes			pr_b_getbanklist
RetailBanking		OfflineLedPost.aspx	RetailBanking/OfflineLedPost.aspx	CRUD master	Simple	3.31	Medium	78	208	13	1	2	2	1	yes			pr_x_offlineledgerpostcaller
RetailBanking		openingBalance.aspx	RetailBanking/openingBalance.aspx	CRUD master	Medium	11.31	Medium	300	868	38	2	9	2	4	yes			pr_g_accountheadopeningbalancesave;pr_g_getnoncbsglopbalance;pr_g_gettotalglbalance;pr_g_sb_getglbalance
RetailBanking		PassBookParameterSetting.aspx	RetailBanking/PassBookParameterSetting.aspx	Wizard / Multi-tab	Complex	25.64	Medium	503	2718	103	3	38	14	0	yes			
RetailBanking		PassbookPrint.aspx	RetailBanking/PassbookPrint.aspx	Client-rendered / Other	Simple	1.84	Medium	35	174	2	0	0	1	1	yes			pr_b_passbookprintsetting
RetailBanking		PassBookPrinting.aspx	RetailBanking/PassBookPrinting.aspx	CRUD master	Complex	16.99	Medium	263	1840	38	1	4	10	4	yes			pr_b_getpassbookacc;pr_b_passbookprintsetting;pr_x_duplicateservicecharges;pr_x_getservicecharges
RetailBanking		PresentPosition.aspx	RetailBanking/PresentPosition.aspx	Client-rendered / Other	Simple	3.35	Medium	174	125	33	0	0	3	2				pr_x_getpresenttranposition;pr_x_getunpassedtransactions
RetailBanking		PrintDDPO.aspx	RetailBanking/PrintDDPO.aspx	CRUD master	Complex	68.36	Medium	860	8604	80	3	12	7	9	yes			pr_b_chequeprint;pr_b_ddpoprintsetting;pr_b_ddpoprintsettingdos;pr_b_fdprintsetting;pr_b_getvoucherdetails;pr_b_rdprintsetting;pr_b_voucherprintsetting;pr_g_rupeesinwords;pr_x_getddponumbers
RetailBanking		rescheduleLoanRepayment.aspx	RetailBanking/rescheduleLoanRepayment.aspx	Transaction / Entry	Complex	16.83	Medium	293	1319	61	4	3	9	4	yes			pr_c_getloanrepayresch;pr_c_loanrepaymentresch;pr_c_sb_loanrepayresch;pr_x_scrollsave
RetailBanking		SBIntCalcLogDetail.aspx	RetailBanking/SBIntCalcLogDetail.aspx	CRUD master	Medium	4.52	Medium	105	360	18	1	0	2	1	yes			pr_x_getsblogcalculation
RetailBanking		SearchUtility.aspx	RetailBanking/SearchUtility.aspx	Search / List / Inquiry	Complex	13.03	Medium	362	677	73	1	24	7	8				pr_p_getsqbranches;pr_x_getaccountsbyaadharorckycnumber;pr_x_getaccountsbychequenumber;pr_x_getaccountsbyddnumber;pr_x_getaccountsbynameoraccountnumber;pr_x_getaccountsbypolicynumber;pr_x_getaccountsbysearchutility;pr_x_getaccountstransactionswithcriteria
RetailBanking		SignaturePreview.aspx	RetailBanking/SignaturePreview.aspx	Client-rendered / Other	Simple	1.21	Medium	16	176	1	0	0	0	0	yes			
RetailBanking		StatusModification.aspx	RetailBanking/StatusModification.aspx	CRUD master	Complex	19.0	Medium	158	2136	24	1	3	4	5	yes			pr_b_getaccountlist;pr_b_getunpassedaccountstatuslog;pr_b_updatedepositintprovschedule;pr_c_fdlienremove;pr_x_scrollsave
RetailBanking		unPassedTransaction.aspx	RetailBanking/unPassedTransaction.aspx	Transaction / Entry	Medium	6.03	Complex	174	112	37	4	0	0	1				pr_x_getunpassedtransactions
RetailBanking		UserDefLetterTemplateCons.aspx	RetailBanking/UserDefLetterTemplateCons.aspx	CRUD master	Complex	21.5	Medium	417	2445	80	1	22	13	2	yes			pr_b_getbanklist;pr_x_notrantemplate
RetailBanking		ValidateBenName.aspx	RetailBanking/ValidateBenName.aspx	Transaction / Entry	Simple	1.75	Medium	101	196	11	0	3	2	0	yes			
RetailBanking		VerifyMobNo.aspx	RetailBanking/VerifyMobNo.aspx	Transaction / Entry	Simple	2.98	Medium	96	207	10	0	2	3	2				pr_a_generateotp;pr_a_validateotp
RetailBanking		VoucherPrinting.aspx	RetailBanking/VoucherPrinting.aspx	Transaction / Entry	Complex	18.15	Medium	424	1156	96	0	26	12	11				pr_g_rupeesinwords;pr_x_gettitlevoucher;pr_x_getvoucher;pr_x_getvoucherforall;pr_x_getvoucherforheadwise;pr_x_getvoucherforscrollno;pr_x_getvoucherfortransactionno;pr_x_getvoucherwithoutaccountno;pr_x_getvoucherwithoutaccountnomode;pr_x_r_getcustomernamebychartofaccount;pr_x_r_gettransactionsourcelist
RetailBanking		VoucherPrintPopup.aspx	RetailBanking/VoucherPrintPopup.aspx	Popup / Dialog	Medium	11.26	Medium	276	1407	17	0	2	3	2	yes			pr_b_getvoucherdetails;pr_b_voucherprintsetting
RetailBanking		VoucherViewer.aspx	RetailBanking/VoucherViewer.aspx	Transaction / Entry	Medium	4.36	Medium	130	246	18	1	1	3	2				pr_x_getscrollnovoucherviewer;pr_x_r_voucherviewer
RetailBanking		VoucherViewerPopup.aspx	RetailBanking/VoucherViewerPopup.aspx	Popup / Dialog	Simple	1.28	Medium	30	96	1	0	0	0	1				pr_x_r_voucherviewer
RetailBanking		WriteOffAccount.aspx	RetailBanking/WriteOffAccount.aspx	CRUD master	Complex	53.76	Medium	815	5610	169	6	24	17	8	yes			pr_g_getconsbranches;pr_x_getaccountdetails;pr_x_getlnccwriteoffdetails;pr_x_getloanchargesdue;pr_x_savelnccwriteoff;pr_x_sb_lnccwriteoff;pr_x_splitreceiptamt;pr_x_writeoffots
RetailBanking		WriteOffRecovery.aspx	RetailBanking/WriteOffRecovery.aspx	CRUD master	Complex	17.69	Medium	323	1435	58	2	4	10	7	yes			pr_x_getaccountdetails;pr_x_getwriteoffwithdrawableamount;pr_x_lnccwriteoffrecoverypassing;pr_x_loadwriteoffrecovery;pr_x_savelnccwriteoffrecovery;pr_x_sb_writeoffrecoverysearch;pr_x_writeoffrecoverysearch
RetailBanking		x_BatchTransactionLog.aspx	RetailBanking/x_BatchTransactionLog.aspx	Transaction / Entry	Simple	2.15	Complex	73	76	6	1	0	0	1				pr_x_batchtemplatetransactionlog
RetailBanking		x_ChargesReversal.aspx	RetailBanking/x_ChargesReversal.aspx	CRUD master	Medium	11.57	Medium	203	800	41	2	3	8	5	yes			pr_x_chargerevdetails;pr_x_chargerevdetailsloaddetails;pr_x_chargereversepass;pr_x_getchargerevdetails;pr_x_sb_getchargerevdetails
RetailBanking		x_ChequeBook.aspx	RetailBanking/x_ChequeBook.aspx	Transaction / Entry	Complex	33.63	Medium	519	3035	80	3	10	7	13	yes			pr_b_getchargesamount;pr_b_getchequenoavailable;pr_g_getconsbranches;pr_x_calculationofservicetaxcommon;pr_x_duplicateservicecharges;pr_x_getchequebooklist;pr_x_getchequebooktranview;pr_x_getissuetoacholder;pr_x_getissuetoemployee;pr_x_getservicecharges;pr_x_passchequebook;pr_x_savechequebookdetails;pr_x_sb_getchequebooklist
RetailBanking		x_ChequeBookAutoImport.aspx	RetailBanking/x_ChequeBookAutoImport.aspx	Transaction / Entry	Medium	5.11	Medium	105	335	22	1	0	5	2				pr_x_getchequebookautoimport;pr_x_savechequebookautoimport
RetailBanking		x_chequeBookPrintData.aspx	RetailBanking/x_chequeBookPrintData.aspx	Transaction / Entry	Complex	26.6	Medium	519	2664	76	2	20	11	7	yes			pr_b_getchequenoavailable;pr_b_getjointnames;pr_g_getconsbranches;pr_x_getaccforchqbookprint;pr_x_getchequebookissueprintdata;pr_x_sb_getchequebookprinting;pr_x_validatechequebookprint
RetailBanking		x_chequeBookPrintDataExport.aspx	RetailBanking/x_chequeBookPrintDataExport.aspx	Transaction / Entry	Complex	16.87	Medium	465	1006	144	4	21	4	2	yes			pr_x_getchequebookprintdata;pr_x_getchequebookprintdatacons
RetailBanking		x_ChequeReturnReason.aspx	RetailBanking/x_ChequeReturnReason.aspx	Transaction / Entry	Simple	3.67	Medium	84	304	21	1	3	6	0	yes			
RetailBanking		x_ChequeStatusRevert.aspx	RetailBanking/x_ChequeStatusRevert.aspx	Transaction / Entry	Medium	9.69	Medium	237	716	38	2	3	7	3	yes			pr_g_getconsbranches;pr_x_getchequerevert;pr_x_getchqforstatusrevert
RetailBanking		x_ChequeStopPaymentDetails.aspx	RetailBanking/x_ChequeStopPaymentDetails.aspx	Transaction / Entry	Complex	21.93	Medium	256	1903	41	2	4	6	10	yes			pr_b_accnonfinactlog;pr_b_getchargesamount;pr_x_calculationofservicetaxcommon;pr_x_chequestoppaymentpass;pr_x_chequestoppaymentsave;pr_x_getaccountdetails;pr_x_getchequelist;pr_x_getchequestoppaymentview;pr_x_getchqforstoppay;pr_x_getchqstoppaychrconfig
RetailBanking		x_ClientKYCLetterTemplate.aspx	RetailBanking/x_ClientKYCLetterTemplate.aspx	CRUD master	Medium	5.27	Medium	161	425	26	1	4	7	1	yes			pr_b_getbanklist
RetailBanking		x_CutOffLnCcOdRecovery.aspx	RetailBanking/x_CutOffLnCcOdRecovery.aspx	CRUD master	Medium	4.01	Medium	104	313	13	1	2	2	1	yes			pr_x_sb_getcutoffrecovery
RetailBanking		x_IROIRSettlement.aspx	RetailBanking/x_IROIRSettlement.aspx	CRUD master	Medium	11.39	Medium	194	1007	37	1	2	8	4	yes			pr_x_iroirsettlement;pr_x_iroirsettlementpassing;pr_x_sb_iroirsettlement;pr_x_scrollsave
RetailBanking		x_LNCCAccumInt.aspx	RetailBanking/x_LNCCAccumInt.aspx	CRUD master	Medium	11.63	Medium	397	862	62	2	4	19	3	yes			pr_g_getconsbranches;pr_x_lnccaccumint;pr_x_splitreceiptamt
RetailBanking		x_LNCCCRecCharge.aspx	RetailBanking/x_LNCCCRecCharge.aspx	CRUD master	Complex	15.81	Medium	310	1526	56	2	7	13	3	yes			pr_x_lncccreccharge;pr_x_passlncccreccharge;pr_x_sb_lncccreccharge
RetailBanking		x_loansettlement.aspx	RetailBanking/x_loansettlement.aspx	CRUD master	Complex	14.41	Medium	251	1087	49	2	1	9	6	yes			pr_x_deletecashierscrolltransaction;pr_x_getloanaccdetails;pr_x_loansettlementpass;pr_x_loansettlementsave;pr_x_loansettletransviewer;pr_x_sb_getloansettledetails
RetailBanking		x_LooseChequeDetail.aspx	RetailBanking/x_LooseChequeDetail.aspx	Transaction / Entry	Medium	5.19	Medium	113	539	20	1	0	6	0	yes			
RetailBanking		x_MarkingForm6061.aspx	RetailBanking/x_MarkingForm6061.aspx	CRUD master	Medium	4.87	Medium	104	329	32	1	6	3	1	yes			pr_x_getdetailsformarkingform6061
RetailBanking		x_NonOprPAN.aspx	RetailBanking/x_NonOprPAN.aspx	CRUD master	Medium	6.94	Medium	166	369	37	3	3	8	1	yes			pr_x_nonoprpan
RetailBanking		x_NoticeCharges.aspx	RetailBanking/x_NoticeCharges.aspx	CRUD master	Complex	15.35	Medium	286	1534	43	2	3	8	3	yes			pr_x_getnoticeacc;pr_x_postnoticecharges;pr_x_sb_getnoticecharges
RetailBanking		x_NoTranTemplate.aspx	RetailBanking/x_NoTranTemplate.aspx	CRUD master	Medium	4.97	Medium	164	355	30	1	4	7	1	yes			pr_x_notrantemplate
RetailBanking		x_OverdueLetterTemplate.aspx	RetailBanking/x_OverdueLetterTemplate.aspx	CRUD master	Medium	8.87	Medium	195	929	32	1	7	12	1	yes			pr_b_getbanklist
RetailBanking		x_PACSLoanDisbursement.aspx	RetailBanking/x_PACSLoanDisbursement.aspx	CRUD master	Complex	13.61	Medium	252	1057	49	2	8	7	5	yes			pr_x_deletepacsmemberloandisb;pr_x_getpacsloandisbmember;pr_x_loadsavepacsmemberloandisb;pr_x_passpacsmemberloandisb;pr_x_savepacsloandisb
RetailBanking		x_PACSRecovery.aspx	RetailBanking/x_PACSRecovery.aspx	CRUD master	Complex	20.16	Medium	585	1302	92	3	15	11	9	yes			pr_x_deletepacsrecovery;pr_x_getpacsrecoveryloandetails;pr_x_getpacsrecoverymemberdetails;pr_x_loadsavepacsrecovery;pr_x_pacs_memberaccountinterestcalculation;pr_x_passpacsrecovery;pr_x_savepacsrecovery;pr_x_searchsavepacsrecovery;pr_x_updatepacsrecovery
RetailBanking		x_ReconciliationHead.aspx	RetailBanking/x_ReconciliationHead.aspx	CRUD master	Simple	3.32	Medium	64	288	15	1	1	3	0	yes			
RetailBanking		x_SalSchemeRegisExport.aspx	RetailBanking/x_SalSchemeRegisExport.aspx	CRUD master	Medium	6.43	Medium	98	389	26	2	2	3	2	yes			pr_g_getconsbranches;pr_x_r_getsalschemeregisexportdata
RetailBanking		x_SalSchemeRegistration.aspx	RetailBanking/x_SalSchemeRegistration.aspx	CRUD master	Medium	10.76	Medium	292	942	47	1	6	6	3	yes			pr_g_getconsbranches;pr_x_salschemeregistration;pr_x_sb_salschemereg
RetailBanking		x_SalSchemeRegistrationReports.aspx	RetailBanking/x_SalSchemeRegistrationReports.aspx	Report	Report	2.94	Report	84	249	17	0	3	5	1				pr_x_r_salschemeregistration
RetailBanking		x_SalSchemeRegistrationSearchReport.aspx	RetailBanking/x_SalSchemeRegistrationSearchReport.aspx	Report	Report	1.67	Report	59	94	11	0	5	2	1				pr_x_getloanschemesearch
RetailBanking		x_TranAccHeadRestrict.aspx	RetailBanking/x_TranAccHeadRestrict.aspx	CRUD master	Medium	8.43	Medium	257	659	46	2	12	6	1	yes			pr_x_tranaccheadrestrict
RetailBanking		x_UnAppliedLedgerView.aspx	RetailBanking/x_UnAppliedLedgerView.aspx	Search / List / Inquiry	Simple	1.9	Medium	147	81	14	1	2	0	0				
RetailBanking		x_WelcomeLetterTemplate.aspx	RetailBanking/x_WelcomeLetterTemplate.aspx	CRUD master	Medium	6.02	Medium	163	567	21	1	3	7	1	yes			pr_b_getbanklist
RetailBanking	aadhar	aadhar_mapping_request.aspx	RetailBanking/aadhar/aadhar_mapping_request.aspx	Client-rendered / Other	Medium	4.3	Medium	25	429	6	0	0	1	2	yes			pr_aadhar_map_response_xml_save;pr_g_aadhar_mapping_request_export
RetailBanking	aadhar	ach_inward.aspx	RetailBanking/aadhar/ach_inward.aspx	Client-rendered / Other	Medium	11.45	Medium	24	1225	7	0	0	1	5	yes			pr_ach_bulk_process;pr_ach_inward_export_return;pr_ach_inward_tran;pr_ach_inward_tran_status_at_master;pr_atm_en_getreportdata
RetailBanking	aadhar	apbs_inward.aspx	RetailBanking/aadhar/apbs_inward.aspx	Client-rendered / Other	Medium	11.99	Medium	28	1127	7	0	0	1	7	yes			pr_apbs_account_info;pr_apbs_bulk_process_v1;pr_apbs_get_inward_tran_xml;pr_apbs_inward_export_return;pr_apbs_inward_tran;pr_apbs_inward_tran_status_at_master;pr_atm_en_getreportdata
RetailBanking	aadhar	apbs_inwardprocess_details.aspx	RetailBanking/aadhar/apbs_inwardprocess_details.aspx	Batch / Process	Medium	8.47	Medium	184	340	40	5	2	0	1				pr_apbs_inward_process_details
RetailBanking	aadhar	dbtl.aspx	RetailBanking/aadhar/dbtl.aspx	Client-rendered / Other	Medium	7.59	Medium	23	917	7	0	0	1	2	yes			pr_dbtl_export_response;pr_dbtl_omc_export
RetailBanking	aadhar	PfmsTranReport.aspx	RetailBanking/aadhar/PfmsTranReport.aspx	Report	Report	3.48	Report	72	198	9	0	3	3	3				pr_ach_get_inward_files;pr_g_getconsbranches;pr_g_getpfmstrandetails
RetailBanking	Account	AgriLTMTLoan.aspx	RetailBanking/Account/AgriLTMTLoan.aspx	Wizard / Multi-tab	Complex	250.01	Medium	3888	26215	881	18	209	87	41	yes			pr_b_accountdelete;pr_b_getclientcategorylist;pr_b_getcustomerdetails;pr_b_getfdacno;pr_b_getriskcategory;pr_b_isaccountlocked;pr_b_lockunlockaccount;pr_b_saveriskcategoryhistory;pr_b_validategstin;pr_c_genloanclient;pr_c_getaccountnumberlist;pr_c_getdepositacnumberlist;pr_c_getguarantorlist;pr_c_getloancasedetails;pr_c_getlosloancase;pr_c_getlosloancase_v1;pr_c_getprioritylist;pr_c_getsecuritylist;pr_c_loadloancasedatails;pr_c_loadlosdata;pr_c_reducingcclimit;pr_d_getfddetails;pr_d_getodfdaccounts;pr_d_getrddetails;pr_g_applypigmynewtheme;pr_g_getcitylist;pr_g_getlgalist;pr_g_getpacsdetails;pr_g_getpacsmembers;pr_g_getstatelist;pr_p_getlnccschemes;pr_p_getloancasedetails;pr_p_getloanpurposelist;pr_p_getloanschemes;pr_x_getaccounts;pr_x_getaccountslinkacc;pr_x_getagentnumber;pr_x_getglobalclient;pr_x_gethhddailydepositagentno;pr_x_getrsqdailydepositclientaccountnumber;pr_x_getrsqpigmydepositclientaccno
RetailBanking	Account	AlertMessages.aspx	RetailBanking/Account/AlertMessages.aspx	Search / List / Inquiry	Simple	2.01	Medium	81	74	3	1	0	0	1				pr_b_globalacctdetails
RetailBanking	Account	AmortChartUpload.aspx	RetailBanking/Account/AmortChartUpload.aspx	CRUD master	Medium	5.03	Medium	158	430	19	1	1	3	1	yes			pr_c_uploadamortchart
RetailBanking	Account	b_AccountEmployer.aspx	RetailBanking/Account/b_AccountEmployer.aspx	CRUD master	Complex	14.89	Medium	355	1315	63	3	17	19	2	yes			pr_b_sb_getemployerdetails;pr_g_getcitylist
RetailBanking	Account	b_AccountNumberMapping.aspx	RetailBanking/Account/b_AccountNumberMapping.aspx	CRUD master	Simple	3.99	Medium	40	244	9	1	1	2	2	yes			pr_b_accountnumbermappingsave;pr_b_sb_getaccountnumbermapping
RetailBanking	Account	b_AccountTransfer.aspx	RetailBanking/Account/b_AccountTransfer.aspx	Transaction / Entry	Complex	13.63	Medium	352	964	50	2	5	11	6	yes			pr_b_accounttransfer;pr_b_checkacctdependency;pr_b_sb_accounttransfer;pr_g_getconsbranches;pr_x_getglobalclient;pr_x_scrollsave
RetailBanking	Account	b_OrnamentImage.aspx	RetailBanking/Account/b_OrnamentImage.aspx	CRUD master	Medium	5.22	Medium	170	417	26	1	1	4	1	yes			pr_b_ornamentimage
RetailBanking	Account	b_PigmyClientTransferHistory.aspx	RetailBanking/Account/b_PigmyClientTransferHistory.aspx	Transaction / Entry	Complex	13.65	Medium	302	1208	40	2	2	7	4	yes			pr_b_getpigmyaccdetails;pr_b_savepigmyclienttransferhistory;pr_b_sb_getpigmyclienttransferhistory;pr_x_getnextdayofholiday
RetailBanking	Account	b_SchemeChange.aspx	RetailBanking/Account/b_SchemeChange.aspx	CRUD master	Medium	9.49	Medium	143	889	24	1	2	7	3	yes			pr_b_sb_getschemechange;pr_b_schemechange;pr_g_getconsbranches
RetailBanking	Account	bankCurrentAccount.aspx	RetailBanking/Account/bankCurrentAccount.aspx	Wizard / Multi-tab	Complex	39.49	Medium	181	4969	29	0	10	2	7	yes			pr_b_getbanklist;pr_b_isaccountlocked;pr_b_lockunlockaccount;pr_b_logmodification;pr_b_logoldvalues;pr_g_getcity;pr_g_getstate
